fid,OBJECTID,PropType,TotAcres,YrBuilt
25799,310221,KU,0,1978
25800,310228,KU,0,1978
25801,310234,KU,0,1978
25802,310242,KU,0,1978
25803,310247,KU,0,1978
25804,310255,KU,0,1978
25806,310261,KU,0,1978
25807,309421,IMP_U,0.275,1978
25875,309952,IMP_U,0.262,1978
25884,310144,KU,0,1978
25886,310159,KU,0,1978
26016,310174,KU,0,1978
26017,310187,KU,0,1978
26018,310192,KU,0,1978
26019,310191,NV,4.38,1978
26020,310209,KU,0,1978
26022,310210,KU,0,1978
26024,310220,KU,0,1978
26025,310233,KU,0,1978
26028,310250,KU,0,1978
26029,310259,KU,0,1978
26032,310300,KU,0,1978
26035,310312,KU,0,1978
26139,310892,IMP_U,0.234,1978
26154,311210,IMP_U,0.22,1978
26893,331455,IMP_U,0.161,1978
26923,328520,IMP_U,0.09,1978
27076,330008,IMP_U,0.191,1978
27109,330655,IMP_U,0.096,1978
27217,331028,IMP_U,0.09,1978
27302,331325,IMP_U,0.37,1978
27307,331519,IMP_U,0.197,1978
27309,331602,IMP_U,0.206,1978
27310,331694,IMP_U,0.353,1978
27311,331793,IMP_U,0.672,1978
27313,330414,IMP_U,0.09,1978
27367,330357,IMP_U,0.09,1978
27434,328832,IMP_U,0.134,1978
27495,326695,IMP_U,0.263,1978
29030,313101,IMP_U,0.124,1978
29966,322868,APT_U,0.41,1978
30200,315622,IMP_U,0.179,1978
30212,315954,EP,0.588,1978
30237,318185,TU,0.029,1978
30239,318261,TU,0.028,1978
30249,588458,NV,5.98,1978
30250,318722,TU,0.028,1978
30251,318744,TU,0.028,1978
30252,318761,TU,0.028,1978
30253,318775,TU,0.028,1978
30254,318486,TU,0.028,1978
30255,318507,TU,0.028,1978
30256,318605,TU,0.028,1978
30257,318522,TU,0.029,1978
30258,318558,TU,0.029,1978
30259,318636,TU,0.029,1978
30260,318595,TU,0.029,1978
30261,318639,TU,0.029,1978
30262,318678,TU,0.029,1978
30263,318452,TU,0.028,1978
30264,318442,TU,0.028,1978
30265,318421,TU,0.028,1978
30266,318409,TU,0.028,1978
30267,318568,TU,0.022,1978
30269,318560,TU,0.022,1978
30272,318544,TU,0.022,1978
30288,318643,TU,0.028,1978
30289,318557,TU,0.022,1978
30331,322327,IMP_U,0.246,1978
30550,325162,IMP_U,0.179,1978
30953,329977,IMP_U,0.441,1978
31131,337090,IMP_U,0.25,1978
31358,337607,IMP_U,0.233,1978
31361,337723,IMP_U,0.233,1978
31367,337854,IMP_U,0.394,1978
31370,337898,IMP_U,0.367,1978
31371,337907,IMP_U,0.231,1978
31412,332569,IMP_U,0.462,1978
31608,337539,IMP_U,0.418,1978
31767,331068,IMP_U,0.244,1978
31775,338170,IMP_U,0.353,1978
31780,338130,IMP_U,0.236,1978
31943,331224,IMP_U,0.315,1978
32033,338082,IMP_U,0.475,1978
32267,334628,IMP_U,0.289,1978
32301,332869,IMP_U,0.509,1978
32304,333071,IMP_U,0.352,1978
32429,333706,IMP_U,0.26,1978
32435,333893,IMP_U,0.337,1978
32583,333643,IMP_U,0.245,1978
32594,333943,IMP_U,0.297,1978
32602,334490,IMP_U,0.413,1978
32634,338712,IMP_R,1.68,1978
32657,341616,IMP_R,0.78,1978
32719,334574,IMP_U,0.333,1978
32721,334658,IMP_U,0.231,1978
32727,334779,IMP_U,0.271,1978
32816,334465,IMP_U,0.287,1978
32817,334497,IMP_U,0.326,1978
33209,322884,IMP_R,0.331,1978
33355,324453,IMP_R,0.11,1978
33357,324022,IMP_R,0.22,1978
33409,325720,IMP_R,0.22,1978
33619,324437,IMP_R,0.248,1978
33743,327255,IMP_R,0.268,1978
33913,326482,IMP_R,0.57,1978
33918,326725,IMP_R,0.5,1978
34419,330188,IMP_R,0.597,1978
34526,310723,IMP_U,0.264,1978
34585,311342,IMP_U,0.219,1978
34630,311836,IMP_U,1.55,1978
34631,311889,IMP_U,0.232,1978
34637,312717,IMP_U,5.63,1978
34725,314000,IMP_R,0.242,1978
34726,313996,IMP_R,0.241,1978
34727,313992,IMP_R,0.295,1978
34740,314153,IMP_R,0.241,1978
34741,314157,IMP_R,0.256,1978
34742,314176,IMP_R,0.242,1978
34744,314273,IMP_R,0.413,1978
34745,314301,IMP_R,0.241,1978
34746,314309,IMP_R,0.27,1978
34747,314321,IMP_R,0.242,1978
34749,314468,IMP_R,0.275,1978
34750,314475,IMP_R,0.243,1978
34751,314501,IMP_R,0.242,1978
34753,314629,IMP_R,0.228,1978
34754,314630,IMP_R,0.369,1978
34755,314642,IMP_R,0.316,1978
34761,314795,IMP_R,0.294,1978
34762,314852,IMP_R,0.301,1978
34763,314867,IMP_R,0.243,1978
34773,313545,IMP_R,0.677,1978
34852,314605,IMP_R,0.542,1978
34890,314282,IMP_R,0.205,1978
35031,314318,IMP_U,0.217,1978
35037,313989,IMP_U,1.16,1978
35394,352896,IMP_R,1,1978
35395,352907,IMP_R,1.77,1978
35444,352499,IMP_R,2.84,1978
35446,352533,IMP_R,4.28,1978
35452,352634,IMP_R,4.99,1978
35565,353054,IMP_R,1.58,1978
35666,315744,IMP_U,0.138,1978
35670,315759,IMP_U,0.138,1978
232,302692,IMP_R,1,1979
297,302391,IMP_R,2.1,1979
300,302704,IMP_R,1,1979
303,302763,IMP_R,5.85,1979
551,304813,IMP_R,4.22,1979
618,304731,IMP_U,0.326,1979
619,304737,IMP_U,0.326,1979
668,306245,IMP_R,9.02,1979
678,305357,IMP_R,0.79,1979
694,304931,KU,0,1979
695,304934,KU,0,1979
696,304938,KU,0,1979
697,304941,KU,0,1979
698,304972,KU,0,1979
699,304971,KU,0,1979
700,304979,KU,0,1979
701,304991,KU,0,1979
702,305003,NV,3.281,1979
703,305007,KU,0,1979
704,305040,KU,0,1979
705,305039,KU,0,1979
706,305054,KU,0,1979
707,305065,KU,0,1979
708,305080,KU,0,1979
765,305382,IMP_U,0.242,1979
766,305380,IMP_U,0.27,1979
829,305372,IMP_U,0.225,1979
831,305402,IMP_U,0.225,1979
833,305439,IMP_U,0.225,1979
903,305468,IMP_U,0.225,1979
905,305498,IMP_U,0.225,1979
907,305527,IMP_U,0.225,1979
908,305526,IMP_U,0.288,1979
912,305592,IMP_U,0.228,1979
914,305637,IMP_U,0.352,1979
966,305952,IMP_U,0.21,1979
972,305572,IMP_U,0.302,1979
995,305643,IMP_U,0.28,1979
997,305691,IMP_U,0.295,1979
1000,305769,IMP_U,0.234,1979
1025,306311,IMP_U,0.623,1979
1148,306022,IMP_U,0.258,1979
1154,306086,IMP_U,0.252,1979
1646,304368,IMP_U,0.567,1979
1649,304483,IMP_U,0.497,1979
1675,304373,IMP_U,0.567,1979
1679,304552,IMP_U,0.618,1979
1756,303947,IMP_U,0.6,1979
1758,303962,IMP_U,0.56,1979
1759,304005,IMP_U,0.509,1979
1765,304075,IMP_U,0.507,1979
1771,304311,IMP_U,0.507,1979
1772,304306,IMP_U,0.507,1979
1784,304609,IMP_U,0.513,1979
1827,304041,IMP_U,0.584,1979
1828,304037,IMP_U,0.512,1979
1832,304100,IMP_U,0.476,1979
2023,304850,FARM,33.16,1979
2026,305435,IMP_R,1.01,1979
2031,305256,IMP_R,1,1979
2103,305533,IMP_R,2.1,1979
2110,305440,IMP_R,0.636,1979
2121,305603,IMP_R,0.517,1979
2123,305615,IMP_R,0.7,1979
2124,305625,IMP_R,0.517,1979
2125,305635,IMP_R,0.517,1979
2128,305698,IMP_R,1.566,1979
2129,305353,IMP_R,0.5,1979
2192,305171,IMP_U,0.756,1979
2356,303918,IMP_U,0.58,1979
2359,303961,IMP_U,0.633,1979
2362,304029,IMP_U,0.481,1979
2365,304080,IMP_U,0.495,1979
2367,304112,IMP_U,0.542,1979
2456,303946,IMP_U,0.92,1979
2614,304949,IMP_U,0.368,1979
2616,304962,IMP_U,0.488,1979
2619,304977,KU,0,1979
2621,304999,KU,0,1979
2622,304994,KU,0,1979
2625,305053,KU,0,1979
2626,305068,KU,0,1979
2632,305082,KU,0,1979
2648,305001,IMP_U,0.457,1979
2650,305016,IMP_U,0.457,1979
2652,304902,IMP_U,0.31,1979
2653,305023,IMP_U,0.343,1979
2663,304464,IMP_U,2.03,1979
2667,304730,IMP_U,0.325,1979
2678,304945,IMP_U,0.242,1979
2683,303217,IMP_U,1.64,1979
2687,303414,IMP_U,2.03,1979
2725,303884,IMP_U,0.173,1979
2726,303874,IMP_U,0.183,1979
2727,303901,IMP_U,0.202,1979
2730,303906,IMP_U,0.259,1979
2731,303915,IMP_U,0.241,1979
2734,303937,IMP_U,0.242,1979
2735,303944,IMP_U,0.196,1979
2756,304455,IMP_U,0.238,1979
2764,304499,IMP_U,0.247,1979
2769,304433,IMP_U,0.227,1979
2813,303825,IMP_U,0.202,1979
2815,303845,IMP_U,0.183,1979
2817,303870,IMP_U,0.255,1979
2820,303817,IMP_U,0.217,1979
2821,303844,IMP_U,0.214,1979
2826,304146,IMP_U,0.215,1979
2841,304333,IMP_U,0.261,1979
2843,304355,IMP_U,0.2,1979
2848,304447,IMP_U,0.27,1979
2849,304470,IMP_U,0.229,1979
2873,303786,IMP_U,0.189,1979
2874,303820,IMP_U,0.189,1979
2876,303809,IMP_U,0.189,1979
2918,304541,IMP_U,0.205,1979
2930,304536,IMP_U,0.205,1979
2991,304689,IMP_U,0.196,1979
2998,304527,IMP_U,0.205,1979
3001,304605,IMP_U,0.196,1979
3002,304525,IMP_U,0.205,1979
3006,304523,IMP_U,0.205,1979
3008,304601,IMP_U,0.196,1979
3009,304521,IMP_U,0.205,1979
3012,304522,IMP_U,0.205,1979
3015,304520,IMP_U,0.205,1979
3018,304515,IMP_U,0.205,1979
3019,304513,IMP_U,0.205,1979
3020,304509,IMP_U,0.205,1979
3143,303429,IMP_U,0.092,1979
3147,303486,IMP_U,0.092,1979
3154,303537,IMP_U,0.092,1979
3155,303542,IMP_U,0.119,1979
3157,303544,IMP_U,0.092,1979
3158,303559,IMP_U,0.094,1979
3159,303572,IMP_U,0.092,1979
3160,303578,IMP_U,0.092,1979
3161,303570,IMP_U,0.119,1979
3164,303601,IMP_U,0.092,1979
3165,303598,IMP_U,0.092,1979
3166,303618,IMP_U,0.092,1979
3167,303654,IMP_U,0.266,1979
3171,304681,IMP_U,0.2,1979
3172,304667,IMP_U,0.198,1979
3177,303708,IMP_U,0.189,1979
3178,303748,IMP_U,0.189,1979
3179,303847,IMP_U,0.189,1979
3180,303678,IMP_U,0.252,1979
3181,303736,IMP_U,0.189,1979
3182,303779,IMP_U,0.189,1979
3183,303843,IMP_U,0.189,1979
3201,304065,IMP_U,0.221,1979
3262,304538,IMP_U,0.267,1979
3263,304506,IMP_U,0.31,1979
3271,304677,IMP_U,0.197,1979
3272,304600,IMP_U,0.196,1979
3274,304674,IMP_U,0.197,1979
3275,304670,IMP_U,0.196,1979
3279,304593,IMP_U,0.196,1979
3281,304662,IMP_U,0.2,1979
3282,304592,IMP_U,0.195,1979
3285,304673,IMP_U,0.211,1979
3348,305921,IMP_U,0.29,1979
3447,306262,IMP_U,0.25,1979
3461,306252,IMP_R,7.65,1979
3623,307271,IMP_U,0.44,1979
3830,305962,IMP_U,0.259,1979
3959,307038,IMP_U,0.431,1979
3988,307326,IMP_U,0.53,1979
3997,307376,IMP_U,0.291,1979
4002,306974,IMP_U,0.275,1979
4008,306919,IMP_U,0.263,1979
4037,307251,IMP_U,0.307,1979
4161,308033,IMP_U,0.302,1979
4199,308516,IMP_U,0.346,1979
4979,306250,IMP_U,0.256,1979
5083,306624,APT_U,0.475,1979
5239,306956,IMP_U,0.761,1979
5298,307596,IMP_U,0.4,1979
5316,307363,IMP_R,27.2,1979
5636,307950,IMP_U,0.507,1979
5878,309866,IMP_U,2.19,1979
5983,307571,IMP_U,0.287,1979
6375,308742,IMP_U,0.322,1979
6671,309665,IMP_U,2.674,1979
6691,309903,IMP_U,1.184,1979
7102,311200,IMP_U,0.589,1979
7152,310788,IMP_U,0.224,1979
7153,310790,IMP_U,0.224,1979
7264,311076,IMP_U,0.298,1979
7390,311216,IMP_U,0.751,1979
7451,311428,IMP_U,6.9,1979
7514,312993,IMP_R,1.749,1979
7631,312852,IMP_R,7.34,1979
7868,320082,IMP_R,1.6,1979
7874,318594,IMP_R,1.55,1979
7894,586603,NV,22.53,1979
7900,319997,IMP_R,1.105,1979
7905,320567,IMP_R,1,1979
7911,320619,IMP_R,1.58,1979
7913,320972,IMP_R,1,1979
8041,331495,IMP_R,5,1979
8051,334316,IMP_R,7.21,1979
8056,334093,IMP_R,5.2,1979
8095,332608,IMP_R,10.29,1979
8097,333523,IMP_R,5,1979
8098,333534,IMP_R,5,1979
8100,333573,IMP_R,5,1979
8101,333604,IMP_R,5,1979
8108,334412,IMP_R,5,1979
8116,334290,IMP_R,5,1979
8210,338329,IMP_R,1.567,1979
8215,337950,IMP_R,1.08,1979
8219,338416,FARM,10,1979
8316,338444,IMP_R,11.58,1979
8387,316949,IMP_R,0.434,1979
8421,318111,IMP_R,1.21,1979
8497,313116,IMP_U,0.215,1979
8549,311937,IMP_U,0.149,1979
8552,311953,IMP_U,0.146,1979
8559,311989,IMP_U,0.149,1979
8619,315469,IMP_U,0.143,1979
9170,311759,IMP_U,1.461,1979
9618,316212,IMP_U,0.358,1979
9639,314838,IMP_U,0.169,1979
9753,316112,IMP_U,0.219,1979
9771,316389,IMP_U,0.103,1979
9822,316148,IMP_R,0.219,1979
9828,316392,APT_U,0.121,1979
9926,312555,IMP_R,1.017,1979
9928,313119,IMP_R,1,1979
10822,317636,IMP_R,0.501,1979
11181,320137,IMP_R,0.29,1979
11367,324476,IMP_R,0.499,1979
12001,317549,IMP_U,0.08,1979
12370,318890,IMP_U,0.149,1979
12880,321500,IMP_U,0.179,1979
13497,322302,IMP_R,0.477,1979
13896,334370,IMP_R,1,1979
13899,334494,IMP_R,1,1979
14234,335910,IMP_R,0.317,1979
14236,335951,IMP_R,0.294,1979
14240,335937,IMP_R,0.264,1979
14243,335939,IMP_R,0.264,1979
14248,335767,IMP_R,0.275,1979
14249,335907,IMP_R,0.275,1979
14255,335904,IMP_R,0.27,1979
14283,335782,IMP_R,0.348,1979
14285,335197,IMP_R,0.344,1979
14286,335343,IMP_R,0.342,1979
14287,335815,IMP_R,0.407,1979
14290,335719,IMP_R,0.345,1979
14291,335206,IMP_R,0.251,1979
14294,335357,IMP_R,0.263,1979
14326,334235,IMP_R,0.295,1979
14342,334615,IMP_R,0.281,1979
14358,335059,IMP_R,0.344,1979
14387,334889,IMP_R,0.269,1979
14390,334960,IMP_R,0.328,1979
14397,334652,IMP_R,0.285,1979
14411,335041,IMP_R,0.285,1979
14433,335993,IMP_R,0.37,1979
14494,334515,IMP_R,0.285,1979
14506,335034,IMP_R,0.249,1979
14507,335025,IMP_R,0.346,1979
14513,335148,IMP_R,0.342,1979
14515,335258,IMP_R,0.266,1979
14521,334404,IMP_R,0.303,1979
14529,334805,IMP_R,0.397,1979
14575,331525,IMP_R,2.46,1979
14611,329745,IMP_R,10.01,1979
14614,330683,IMP_R,5.02,1979
14615,330910,IMP_R,4.7,1979
14694,330882,IMP_R,3.84,1979
14717,331999,IMP_R,1.3,1979
14754,333084,IMP_R,1.009,1979
14760,333284,IMP_R,1.01,1979
14764,333412,IMP_R,0.748,1979
14771,333680,IMP_R,0.571,1979
14790,331990,IMP_R,1.251,1979
14800,332354,IMP_R,1.018,1979
14803,332524,IMP_R,1.008,1979
15028,333577,IMP_R,1,1979
15130,335514,IMP_R,0.282,1979
15131,335522,IMP_R,0.301,1979
15194,335140,IMP_R,0.261,1979
15223,335635,IMP_R,0.255,1979
15228,335613,IMP_R,0.289,1979
15231,335602,IMP_R,0.289,1979
15241,335590,IMP_R,0.276,1979
15307,335854,IMP_R,0.23,1979
15316,336215,IMP_R,0.23,1979
15319,336223,IMP_R,0.3,1979
15448,335342,IMP_R,0.29,1979
15491,338448,IMP_R,1,1979
15493,338543,IMP_R,5.08,1979
15494,338922,FARM,10,1979
15768,322940,IMP_U,0.206,1979
18618,341240,IMP_R,1.764,1979
18651,341329,IMP_R,1.916,1979
18697,341408,IMP_R,2.079,1979
18725,342020,IMP_R,2.53,1979
18732,341436,IMP_R,2.297,1979
18778,342412,FARM,5.585,1979
18791,342573,FARM,51.2,1979
18821,343313,IMP_R,2.97,1979
18916,343551,IMP_R,5,1979
18929,343705,IMP_R,5,1979
19077,351337,IMP_R,0.249,1979
19180,351798,IMP_R,0.53,1979
19187,352764,IMP_R,8.4,1979
19221,352181,IMP_R,4.99,1979
19305,352117,IMP_R,10,1979
19377,352577,FARM,5.26,1979
19389,352759,IMP_R,6.36,1979
19431,352083,IMP_R,1.1,1979
19433,352093,IMP_R,1.11,1979
19447,352165,IMP_R,1.04,1979
19476,350894,IMP_R,1,1979
20417,331959,IMP_U,1.286,1979
20745,333399,IMP_U,0.62,1979
21093,323050,IMP_U,0.146,1979
21261,323935,IMP_U,0.175,1979
21367,324652,IMP_U,0.219,1979
21718,317269,APT_U,0.184,1979
21766,316668,IMP_U,0.134,1979
21769,316717,IMP_U,0.134,1979
22675,329077,IMP_U,0.134,1979
22809,332197,IMP_U,0.103,1979
22880,307374,IMP_U,0.272,1979
23027,308523,IMP_U,0.133,1979
23087,308643,IMP_U,0.633,1979
23151,309463,IMP_U,0.758,1979
23568,314981,IMP_U,0.308,1979
25058,314323,IMP_U,0.165,1979
25253,326739,IMP_U,0.269,1979
25730,309607,IMP_U,0.234,1979
25843,309725,IMP_U,0.337,1979
25846,309743,IMP_U,0.341,1979
25898,309777,IMP_U,0.344,1979
26296,311374,IMP_U,0.175,1979
26909,329036,IMP_U,0.179,1979
26925,328782,IMP_U,0.083,1979
27040,332407,IMP_U,0.207,1979
27297,331163,IMP_U,0.209,1979
27298,331179,IMP_U,0.281,1979
27299,331188,IMP_U,0.263,1979
27303,331378,IMP_U,0.187,1979
27304,331379,IMP_U,0.208,1979
27305,331377,IMP_U,0.234,1979
27306,331505,IMP_U,0.219,1979
27308,331575,IMP_U,0.275,1979
27312,331795,IMP_U,0.522,1979
27527,328473,NV,1.303,1979
28627,326388,IMP_U,0.263,1979
28848,586928,KU,0,1979
28849,586925,KU,0,1979
28850,586926,KU,0,1979
28851,587295,KU,0,1979
28853,587292,KU,0,1979
28854,586146,KU,0,1979
28855,587602,KU,0,1979
28857,586145,KU,0,1979
28858,587293,KU,0,1979
28859,587289,KU,0,1979
28860,586927,KU,0,1979
28861,587603,KU,0,1979
28862,586924,KU,0,1979
28863,587604,KU,0,1979
28864,587291,KU,0,1979
28865,587290,KU,0,1979
28866,587294,KU,0,1979
28867,586144,KU,0,1979
28869,587605,KU,0,1979
28870,587606,KU,0,1979
28871,587607,KU,0,1979
28872,587608,KU,0,1979
28873,587609,KU,0,1979
28874,587610,KU,0,1979
28875,587920,KU,0,1979
28876,587921,KU,0,1979
28877,587922,KU,0,1979
28878,587923,KU,0,1979
28879,587924,KU,0,1979
28880,587925,KU,0,1979
28881,587926,KU,0,1979
28882,588246,KU,0,1979
28883,588247,KU,0,1979
28884,588248,KU,0,1979
28885,588310,KU,0,1979
28886,588311,KU,0,1979
28887,588312,KU,0,1979
28888,588313,KU,0,1979
28889,588314,KU,0,1979
28890,588315,KU,0,1979
29036,313190,IMP_U,0.165,1979
29177,314020,IMP_U,0.184,1979
30238,318203,TU,0.029,1979
30242,318238,TU,0.028,1979
30268,318371,TU,0.028,1979
30270,318355,TU,0.028,1979
30271,318342,TU,0.028,1979
30273,318335,TU,0.028,1979
30276,318315,TU,0.028,1979
30277,318297,TU,0.028,1979
30279,318287,TU,0.028,1979
30280,318266,TU,0.028,1979
30283,318251,TU,0.028,1979
30285,318243,TU,0.028,1979
30286,318229,TU,0.028,1979
30291,318276,TU,0.028,1979
30332,322774,IMP_U,0.543,1979
30689,327651,APT_U,1.48,1979
31129,336628,IMP_U,0.251,1979
31185,331888,IMP_U,0.371,1979
31750,330437,IMP_U,0.163,1979
31882,337364,IMP_U,0.321,1979
32211,334063,IMP_U,0.28,1979
32385,334088,IMP_U,0.291,1979
32507,338705,IMP_R,0.8,1979
32600,334242,IMP_U,0.413,1979
32638,339009,IMP_R,1.57,1979
32734,333357,IMP_U,0.294,1979
32808,334286,IMP_U,0.308,1979
32819,334523,IMP_U,0.303,1979
32821,334634,IMP_U,0.402,1979
32822,334645,IMP_U,0.318,1979
32825,334661,IMP_U,0.334,1979
33161,325236,IMP_R,1.7,1979
33225,323313,IMP_R,0.083,1979
33342,324216,IMP_R,0.101,1979
33393,327031,IMP_R,0.8,1979
33595,325448,IMP_R,0.251,1979
33728,328839,IMP_R,1.01,1979
33824,325988,IMP_R,0.59,1979
34417,330040,IMP_R,0.534,1979
34423,330293,IMP_R,0.585,1979
34428,330448,IMP_R,0.575,1979
34445,585643,EP,0.207,1979
34450,330169,IMP_R,0.537,1979
34462,330679,IMP_R,0.953,1979
34653,311745,IMP_U,0.219,1979
34688,312396,IMP_U,5.69,1979
34748,314420,IMP_R,0.413,1979
34752,314558,IMP_R,0.413,1979
34758,314747,IMP_R,0.282,1979
34759,314750,IMP_R,0.696,1979
34760,314761,IMP_R,0.282,1979
35391,352955,IMP_R,5,1979
35466,352767,IMP_R,2.5,1979
35582,353206,IMP_R,5,1979
35587,353346,IMP_R,5.4,1979
35837,342729,IMP_R,5,1979
290,302494,IMP_R,1.71,1980
553,304261,IMP_U,0.92,1980
620,304727,IMP_U,0.225,1980
688,305566,IMP_R,2.4,1980
963,305950,IMP_U,0.238,1980
996,305664,IMP_U,0.35,1980
998,305716,IMP_U,0.25,1980
999,305733,IMP_U,0.25,1980
1146,306007,IMP_U,0.213,1980
1163,306056,IMP_U,0.32,1980
1173,306195,IMP_U,0.267,1980
1603,304214,IMP_R,1.69,1980
1669,303971,IMP_U,0.522,1980
1676,304366,IMP_U,0.504,1980
1781,304460,IMP_U,0.504,1980
2033,305378,IMP_R,1.01,1980
2101,305484,IMP_R,1.262,1980
2117,305516,IMP_R,0.517,1980
2126,305647,IMP_R,0.517,1980
2136,304942,IMP_U,0.53,1980
2533,303434,IMP_R,2.14,1980
2658,304485,IMP_U,2.02,1980
2674,304735,IMP_U,0.325,1980
2691,303477,IMP_U,0.093,1980
2692,303439,IMP_U,0.096,1980
2706,303531,IMP_U,0.092,1980
2763,304467,IMP_U,0.214,1980
2814,303848,IMP_U,0.253,1980
2816,303852,IMP_U,0.205,1980
2818,303796,IMP_U,0.195,1980
2923,304539,IMP_U,0.205,1980
3050,303224,IMP_U,2.04,1980
3066,303519,IMP_U,0.093,1980
3139,303399,IMP_U,0.096,1980
3140,303406,IMP_U,0.119,1980
3142,303413,IMP_U,0.092,1980
3144,303437,IMP_U,0.094,1980
3961,307216,IMP_U,0.277,1980
3964,307199,IMP_U,0.275,1980
3974,306743,IMP_U,0.332,1980
3976,306910,IMP_U,0.297,1980
3977,307236,IMP_U,0.275,1980
3982,306727,IMP_U,0.275,1980
3986,306931,IMP_U,0.317,1980
4004,306990,IMP_U,0.276,1980
4009,306883,IMP_U,0.276,1980
4060,307351,IMP_U,0.298,1980
4104,307814,IMP_U,0.23,1980
4156,308058,IMP_U,0.275,1980
4157,307890,IMP_U,0.315,1980
4229,311476,IMP_R,0.43,1980
4347,317679,IMP_R,0.667,1980
4569,326238,IMP_R,0.298,1980
4609,326987,IMP_R,0.62,1980
4717,327540,IMP_R,1.07,1980
4780,326817,IMP_R,0.278,1980
4801,328299,IMP_R,0.459,1980
4803,328406,IMP_R,0.472,1980
4804,328409,IMP_R,0.461,1980
4807,328546,IMP_R,0.459,1980
4808,328558,IMP_R,0.536,1980
4810,328651,IMP_R,0.509,1980
5085,306639,EP,1.5,1980
5290,307868,IMP_U,0.561,1980
5532,585694,IMP_U,0.541,1980
5671,309260,IMP_U,2.543,1980
5868,309385,IMP_U,0.65,1980
6684,310085,IMP_U,0.494,1980
7408,311465,IMP_U,3.1,1980
7490,311593,IMP_R,5.01,1980
7517,313100,IMP_R,0.625,1980
7574,315520,IMP_R,1,1980
7817,317020,IMP_R,0.434,1980
7858,322270,IMP_R,1.62,1980
7863,321100,IMP_R,1.65,1980
7864,320543,IMP_R,1.62,1980
7866,320337,IMP_R,1.59,1980
7879,323098,IMP_R,1.65,1980
7920,321011,IMP_R,1,1980
8020,330833,IMP_R,23.21,1980
8050,331421,IMP_R,5.53,1980
8066,333703,IMP_R,5,1980
8201,338210,IMP_R,5.052,1980
8202,338597,IMP_R,13,1980
8212,337962,IMP_R,1.08,1980
8230,585712,FARM,27,1980
8243,337931,IMP_R,5,1980
8290,338658,IMP_R,1.86,1980
8362,338960,FARM,23.72,1980
8386,317272,IMP_R,0.434,1980
8415,317328,IMP_R,0.434,1980
8418,316891,IMP_R,0.53,1980
8495,313198,IMP_U,0.233,1980
8540,311872,IMP_U,0.219,1980
8604,315141,MOB,0.603,1980
8622,315461,IMP_U,0.143,1980
8947,315275,IMP_U,0.215,1980
8977,314651,IMP_U,0.215,1980
9072,317794,IMP_R,0.11,1980
9243,312213,IMP_U,0.292,1980
9599,314839,IMP_U,2.327,1980
9615,316283,APT_U,0.155,1980
9735,315513,IMP_U,0.146,1980
9960,318657,IMP_R,1,1980
9963,318687,IMP_R,1,1980
9966,318917,IMP_R,1,1980
9969,319375,IMP_R,1,1980
10107,314180,IMP_R,1.001,1980
10141,317606,IMP_R,0.459,1980
10202,584807,IMP_R,0.975,1980
10217,318321,IMP_R,0.459,1980
10556,326967,IMP_U,0.336,1980
10573,586084,IMP_U,0.611,1980
10748,316377,IMP_R,1.088,1980
11002,320334,IMP_R,0.339,1980
11129,587781,IMP_R,0.344,1980
11235,321086,IMP_R,0.979,1980
11370,323830,IMP_R,1.24,1980
11380,323684,IMP_U,0.249,1980
11461,324329,IMP_R,0.497,1980
12314,318365,IMP_U,0.149,1980
12567,319840,EP,0.781,1980
12600,321348,FARM,4.190000000000001,1980
12803,320298,IMP_U,0.149,1980
12876,321237,IMP_U,0.239,1980
13227,323765,IMP_R,1,1980
13499,322332,IMP_R,0.477,1980
13504,322698,IMP_R,0.472,1980
13506,322688,IMP_R,0.474,1980
13507,322981,IMP_R,1.22,1980
13621,320963,IMP_R,0.227,1980
13631,320644,IMP_R,1.03,1980
13636,320155,IMP_U,1.01,1980
13776,325552,IMP_R,0.848,1980
13842,320032,IMP_U,0.444,1980
13843,320123,IMP_R,0.992,1980
13844,320192,IMP_U,0.3,1980
13870,321906,IMP_R,0.8,1980
13872,322094,IMP_R,0.498,1980
13874,322295,IMP_R,0.47,1980
13875,322507,FARM,1.109,1980
14252,335901,IMP_R,0.275,1980
14257,335745,IMP_R,0.27,1980
14261,335921,IMP_R,0.253,1980
14288,335936,IMP_R,0.43,1980
14295,335813,IMP_R,0.348,1980
14296,336118,IMP_R,0.326,1980
14312,336714,IMP_R,0.41,1980
14376,334499,IMP_R,0.255,1980
14437,336120,IMP_R,0.34,1980
14495,334622,IMP_R,0.246,1980
14499,334764,IMP_R,0.344,1980
14500,334804,IMP_R,0.285,1980
14504,334909,IMP_R,0.268,1980
14540,334305,IMP_R,0.261,1980
14541,334299,IMP_R,0.341,1980
14542,334285,IMP_R,0.35,1980
14544,334344,IMP_R,0.326,1980
14545,334355,IMP_R,0.425,1980
14546,334342,IMP_R,0.458,1980
14547,334376,IMP_R,0.395,1980
14548,334428,IMP_R,0.476,1980
14549,334445,IMP_R,0.299,1980
14550,334449,IMP_R,0.264,1980
14551,334477,IMP_R,0.345,1980
14552,334498,IMP_R,0.294,1980
14553,334487,IMP_R,0.26,1980
14554,334543,IMP_R,0.399,1980
14555,334541,IMP_R,0.282,1980
14557,334599,IMP_R,0.281,1980
14560,334625,IMP_R,0.273,1980
14561,334663,IMP_R,0.332,1980
14562,334683,IMP_R,0.266,1980
