time,Q,67037,69402,151061,151101,151143,151161,151179,151188,151189,151190,151191,157208,157211,209148,209254,209255
1995-06-30,8235.0,,,,8.15,,,,,,,,,,31.22,,
1995-07-31,3910.0,20.08,53.57,26.27,8.15,19.32,31.61,21.53,5.08,,64.09,28.81,,,32.782,,
1995-08-31,1530.0,20.8175,54.81666666666667,27.6625,8.82,20.5375,32.75,21.72,6.02,,64.715,30.2625,,,34.344,,
1995-09-30,1535.0,21.555,56.06333333333333,29.055,9.49,21.755000000000003,33.89,21.91,6.96,,65.34,31.714999999999996,,,35.906,,
1995-10-31,1610.0,22.2925,57.31,30.447499999999998,10.16,22.9725,35.03,22.1,7.9,,65.965,33.1675,,,37.468,,
1995-11-30,1735.0,23.03,57.432500000000005,31.84,10.83,24.19,36.17,22.29,8.84,28.28,66.59,34.62,,,39.03,,
1995-12-31,2630.0,22.43,57.555,32.43666666666667,11.296666666666667,24.283333333333335,35.803333333333335,22.80333333333333,8.91,27.76,65.96,34.82666666666667,,,39.010000000000005,,
1996-01-31,1900.0,21.830000000000002,57.677499999999995,33.03333333333333,11.763333333333334,24.376666666666665,35.43666666666667,23.316666666666666,8.98,28.43,66.82,35.03333333333333,,,38.99,,
1996-02-29,3250.0,21.23,57.8,33.63,12.23,24.47,35.07,23.83,9.05,27.97,67.11,35.24,,,38.97,,
1996-03-31,2410.0,20.411666666666665,55.669999999999995,31.167500000000004,10.483333333333334,22.287499999999998,33.056666666666665,22.203333333333333,7.3133333333333335,28.5,66.97,35.24,,,38.95,,
1996-04-30,8360.0,19.593333333333334,53.54,28.705000000000002,8.736666666666666,20.105,31.043333333333333,20.576666666666664,5.576666666666666,27.52,67.12,29.905,,,32.86,,
1996-05-31,12600.0,18.775,51.41,26.2425,6.99,17.9225,29.03,18.95,3.84,24.71,59.88,24.57,57.72,,26.77,,
1996-06-30,13400.0,20.06,52.55,23.78,8.186666666666667,15.74,30.286666666666665,19.52,5.113333333333333,21.785,56.74,26.8,59.31,27.21,29.156666666666666,,
1996-07-31,3530.0,21.345,53.69,25.93,9.383333333333333,18.22,31.543333333333333,20.09,6.386666666666667,23.37,58.2,29.03,60.9,29.450000000000003,31.543333333333333,,
1996-08-31,1630.0,22.63,54.83,28.08,10.58,20.7,32.8,20.66,7.66,25.36,62.0,31.26,62.49,31.69,33.93,,
1996-09-30,1505.0,22.826666666666664,56.013333333333335,29.763333333333332,10.93,22.44333333333333,34.086666666666666,21.293333333333333,8.12,26.09,63.75,32.38333333333333,64.19,33.34,35.86333333333333,,
1996-10-31,1570.0,23.023333333333333,57.196666666666665,31.44666666666667,11.280000000000001,24.186666666666667,35.37333333333333,21.926666666666666,8.58,27.56,65.125,33.50666666666667,65.56,34.99,37.79666666666667,,
1996-11-30,1555.0,23.22,58.38,33.13,11.63,25.93,36.66,22.56,9.04,28.189999999999998,66.5,34.63,66.93,36.64,39.73,12.06,
1996-12-31,1460.0,23.18,58.7425,33.2475,11.98,25.865000000000002,36.614999999999995,22.919999999999998,8.905,28.69,67.44,34.962500000000006,66.98375,36.7675,39.79333333333333,12.100000000000001,
1997-01-31,1990.0,23.14,59.105000000000004,33.365,11.63,25.8,36.56999999999999,23.28,8.77,28.78,67.625,35.295,67.0375,36.894999999999996,39.85666666666667,12.14,
1997-02-28,1635.0,23.099999999999998,59.4675,33.4825,11.28,25.735,36.525,23.64,8.635,28.97,68.02,35.6275,67.09125,37.0225,39.92,12.18,
1997-03-31,1840.0,23.06,59.83,33.6,10.93,25.67,36.48,24.0,8.5,28.73,67.7,35.96,67.145,37.15,35.54,12.22,
1997-04-30,4020.0,23.02,56.575,27.975,7.855,19.8,31.904999999999998,19.85,5.765,27.15,62.370000000000005,29.27,61.8225,31.465,31.160000000000004,9.185,
1997-05-31,16800.0,22.979999999999997,53.32,22.35,4.78,13.93,27.33,15.7,3.03,23.775,57.04,22.58,56.5,25.78,26.78,6.15,
1997-06-30,16000.0,22.939999999999998,53.29666666666667,23.98,6.263333333333334,15.946666666666667,28.64333333333333,16.976666666666667,4.52,20.86,53.9,24.786666666666665,57.88666666666666,27.436666666666667,28.78,7.8100000000000005,
1997-07-31,4580.0,22.9,53.27333333333333,25.61,7.746666666666667,17.963333333333335,29.956666666666667,18.253333333333334,6.01,23.45,57.51,26.993333333333332,59.27333333333333,29.093333333333334,30.78,9.47,
1997-08-31,2370.0,22.86,53.25,27.24,9.23,19.98,31.27,19.53,7.5,24.93,61.12,29.2,60.66,30.75,32.78,11.13,
1997-09-30,1910.0,22.82,54.526666666666664,29.036666666666665,9.63,21.353333333333335,32.43666666666667,20.26,8.173333333333334,25.814999999999998,62.11,30.516666666666666,62.056666666666665,32.52333333333333,33.96333333333333,11.286666666666667,
1997-10-31,2040.0,22.779999999999998,55.803333333333335,30.833333333333336,10.03,22.726666666666667,33.60333333333334,20.99,8.846666666666666,26.96,63.1,31.833333333333332,63.453333333333326,34.29666666666667,35.14666666666667,11.443333333333333,
1997-11-30,1895.0,22.74,57.08,32.63,10.43,24.1,34.77,21.72,9.52,27.68,65.28,33.15,64.85,36.07,36.33,11.6,
1997-12-31,1680.0,21.924999999999997,58.095,33.17,10.5975,24.675,35.255,22.307499999999997,9.475,28.46,66.24000000000001,34.0575,65.57249999999999,36.6275,37.067499999999995,11.719999999999999,
1998-01-31,1580.0,21.11,59.11,33.71,10.765,25.25,35.74,22.895,9.43,28.86,67.2,34.965,66.29499999999999,37.185,37.805,11.84,
1998-02-28,1430.0,20.295,60.125,34.25,10.9325,25.825,36.225,23.4825,9.385,29.045,67.70750000000001,35.8725,67.0175,37.7425,38.542500000000004,11.96,
1998-03-31,1760.0,19.48,61.14,34.79,11.1,26.4,36.71,24.07,9.34,29.18,68.215,36.78,67.74,38.3,39.28,12.08,
1998-04-30,2845.0,20.03,58.71,32.25,9.733333333333333,23.325,34.81333333333333,21.625,7.8533333333333335,28.585,67.69,32.54,65.46666666666667,35.75,35.295,11.123333333333333,
1998-05-31,7100.0,20.580000000000002,56.28,29.71,8.366666666666667,20.25,32.916666666666664,19.18,6.366666666666667,25.0,68.27,28.3,63.193333333333335,33.199999999999996,31.31,10.166666666666668,
